,car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,warranty_avail,sale_price
5891,honda br-v,2016,diesel,95116,ahmedabad,suv,manual,1,706692.0,False,599899
5892,maruti swift,2018,diesel,71674,ahmedabad,hatchback,automatic,1,701909.0,False,597999
5894,honda amaze,2015,petrol,100181,ahmedabad,sedan,manual,1,476681.0,False,370699
5896,maruti dzire,2018,diesel,80177,ahmedabad,sedan,manual,2,709022.0,False,553499
5897,maruti alto 800,2014,petrol,80257,ahmedabad,hatchback,manual,1,231243.0,False,198799
5898,maruti eeco,2018,petrol & cng,111610,ahmedabad,suv,manual,1,467380.0,False,370599
5899,maruti wagon r 1.0,2012,petrol,114885,ahmedabad,hatchback,manual,1,270402.0,False,212199
5900,hyundai eon,2013,petrol,89964,ahmedabad,hatchback,manual,1,237762.0,False,220499
5901,maruti s cross,2017,diesel,105404,ahmedabad,suv,manual,1,784593.0,False,630899
5902,maruti swift dzire,2015,diesel,73669,ahmedabad,sedan,manual,1,566344.0,False,516199
5903,toyota corolla,2008,petrol & cng,128195,ahmedabad,sedan,manual,4,127330.0,False,94999
5904,maruti baleno,2017,petrol,100616,ahmedabad,hatchback,manual,1,518112.0,False,426899
5905,hyundai elite i20,2016,diesel,77614,ahmedabad,hatchback,manual,3,520800.0,False,423999
5907,maruti swift dzire,2012,petrol,116551,ahmedabad,sedan,manual,1,413255.0,False,341199
5908,maruti vitara brezza,2019,diesel,56894,ahmedabad,suv,manual,1,970979.0,False,775899
5909,hyundai eon,2016,petrol,63315,ahmedabad,hatchback,manual,1,314008.0,False,276099
5910,maruti vitara brezza,2017,diesel,104876,ahmedabad,suv,manual,1,828224.0,False,650999
5912,maruti alto 800,2019,petrol,61704,ahmedabad,hatchback,manual,1,321826.0,False,317099
5913,maruti wagon r 1.0,2012,petrol & cng,165007,ahmedabad,hatchback,manual,1,294530.0,False,233499
5914,audi q3,2015,diesel,87155,ahmedabad,luxury suv,automatic,1,1881000.0,False,1580244
5915,maruti swift,2014,diesel,180339,ahmedabad,hatchback,manual,2,468629.0,False,379199
5916,hyundai verna,2012,petrol & cng,121173,ahmedabad,sedan,manual,3,470967.0,False,394399
5917,hyundai elite i20,2014,diesel,111175,ahmedabad,hatchback,manual,1,563280.0,False,458099
5918,hyundai grand i10,2015,petrol,128431,ahmedabad,hatchback,manual,1,420800.0,False,380499
5919,maruti swift,2013,petrol,122659,ahmedabad,hatchback,manual,1,436655.0,False,350499
5920,maruti wagon r 1.0,2012,petrol & cng,138755,ahmedabad,hatchback,manual,1,279353.0,False,228499
5921,hyundai i10,2013,petrol & cng,158876,ahmedabad,hatchback,manual,1,302146.0,False,258399
5922,hyundai creta,2015,diesel,127849,ahmedabad,suv,automatic,1,956970.0,False,785699
5923,toyota etios liva,2011,petrol & cng,189615,ahmedabad,hatchback,manual,1,209780.0,False,206199
5924,maruti ertiga,2018,diesel,86650,ahmedabad,suv,manual,1,942645.0,False,763999
5925,nissan terrano,2014,diesel,109780,ahmedabad,suv,manual,1,500409.0,False,421099
5926,maruti ritz,2014,petrol & cng,174194,ahmedabad,hatchback,manual,2,276673.0,False,272399
5927,hyundai i10,2012,petrol & cng,209326,ahmedabad,hatchback,manual,1,242944.0,False,238999
5928,maruti wagon r 1.0,2013,petrol,112242,ahmedabad,hatchback,manual,1,326341.0,False,313799
5929,hyundai i10,2013,petrol & cng,178433,ahmedabad,hatchback,manual,1,302636.0,False,278399
5930,toyota innova,2013,diesel,280817,ahmedabad,suv,manual,2,894503.0,False,726699
5931,hyundai grand i10,2017,petrol,28789,ahmedabad,hatchback,manual,1,525480.0,False,465199
5932,maruti swift,2020,petrol,4202,ahmedabad,hatchback,automatic,1,781546.0,False,634499
5933,maruti eeco,2020,petrol & cng,15127,ahmedabad,suv,manual,1,551598.0,False,453699
5934,maruti alto k10,2010,petrol,23616,ahmedabad,hatchback,manual,1,193330.0,False,164799
5935,mahindra tuv300,2015,diesel,33538,ahmedabad,suv,automatic,2,660972.0,False,551999
5936,honda jazz,2018,petrol,26383,ahmedabad,hatchback,automatic,1,798472.0,False,647499
5937,hyundai eon,2013,petrol,30210,ahmedabad,hatchback,manual,1,253499.0,False,253399
5938,maruti eeco,2018,petrol & cng,37167,ahmedabad,suv,manual,1,441081.0,False,380099
5939,renault kwid,2019,petrol & cng,30199,ahmedabad,hatchback,manual,1,439873.0,False,360799
5940,volkswagen polo,2015,petrol,87060,ahmedabad,hatchback,automatic,1,573450.0,False,515199
5941,hyundai i20,2014,petrol,87944,ahmedabad,hatchback,manual,1,448454.0,False,398599
5942,maruti swift,2015,petrol & cng,84118,ahmedabad,hatchback,manual,1,516667.0,False,436299
5943,maruti swift dzire,2013,petrol,91134,ahmedabad,sedan,manual,1,440231.0,False,378199
5944,maruti ciaz,2017,diesel,97565,ahmedabad,sedan,manual,1,696487.0,False,576699
5950,maruti eeco,2019,petrol & cng,10485,ahmedabad,suv,manual,1,506195.0,True,415499
5951,volkswagen polo,2013,petrol,35973,ahmedabad,hatchback,manual,2,356564.0,False,295799
5952,hyundai i10,2011,petrol,44783,ahmedabad,hatchback,manual,1,302395.0,False,239299
5956,hyundai elite i20,2014,petrol,55995,ahmedabad,hatchback,manual,1,530007.0,False,423499
5958,hyundai i10,2013,petrol & cng,47894,ahmedabad,hatchback,manual,1,315820.0,False,265099
5959,hyundai santro xing,2012,petrol,60614,ahmedabad,hatchback,manual,1,289422.0,False,280199
5960,maruti swift,2018,petrol,51069,ahmedabad,hatchback,manual,1,623241.0,False,487199
5961,renault duster,2014,petrol,83050,ahmedabad,suv,manual,1,498102.0,False,394299
5962,maruti ritz,2010,petrol,105854,ahmedabad,hatchback,manual,1,204271.0,False,160099
5963,hyundai eon,2013,petrol,114184,ahmedabad,hatchback,manual,1,243879.0,False,192799
6013,maruti swift,2014,diesel,40689,faridabad,hatchback,manual,1,446198.0,False,380199
6014,maruti alto k10,2016,petrol,35786,faridabad,hatchback,manual,4,320958.0,False,249099
6015,maruti alto 800,2016,petrol,26532,faridabad,hatchback,manual,1,314040.0,False,262599
6016,renault kwid,2016,petrol,49295,faridabad,hatchback,manual,2,233099.0,False,224299
6017,maruti swift,2013,diesel,56600,faridabad,hatchback,manual,1,332699.0,False,323899
6018,datsun redi go,2018,petrol,57435,faridabad,hatchback,manual,1,301375.0,False,221399
6020,maruti wagon r 1.0,2017,petrol,50045,faridabad,hatchback,manual,1,413410.0,False,345199
6022,maruti alto,2009,petrol,57864,faridabad,hatchback,manual,1,195260.0,False,140899
6024,toyota etios liva,2015,diesel,64927,faridabad,hatchback,manual,1,508444.0,False,446799
6025,maruti ciaz,2016,petrol,52602,faridabad,sedan,manual,1,715543.0,False,587999
6026,hyundai i10,2008,petrol,66404,faridabad,hatchback,manual,1,187399.0,False,179899
6027,volkswagen polo,2013,petrol,48211,faridabad,hatchback,manual,1,326499.0,False,320099
6028,maruti swift,2012,diesel,73900,faridabad,hatchback,manual,1,382532.0,False,330499
6030,hyundai elite i20,2015,diesel,52659,faridabad,hatchback,manual,2,538055.0,False,477199
6031,maruti baleno,2019,petrol,9823,faridabad,hatchback,automatic,1,907923.0,False,730599
6032,maruti swift dzire,2014,diesel,76425,faridabad,sedan,manual,1,463057.0,False,375099
6033,honda city,2014,diesel,70139,faridabad,sedan,manual,2,574170.0,False,480099
6034,hyundai creta,2015,diesel,60226,faridabad,suv,automatic,1,986958.0,False,817899
6035,hyundai i20,2013,diesel,84346,faridabad,hatchback,manual,1,412159.0,False,339299
6036,hyundai grand i10,2016,petrol,69203,faridabad,hatchback,manual,2,470072.0,False,376199
6037,hyundai i10,2010,petrol,67372,faridabad,hatchback,manual,1,245267.0,False,220299
6039,maruti baleno,2016,diesel,69278,faridabad,hatchback,manual,1,630780.0,False,535499
6040,maruti swift,2012,diesel,95400,faridabad,hatchback,manual,2,355680.0,False,306799
6041,maruti swift,2015,diesel,114204,faridabad,hatchback,manual,1,441051.0,False,369199
6042,hyundai elite i20,2015,diesel,69785,faridabad,hatchback,manual,2,619023.0,False,525499
6043,maruti vitara brezza,2016,diesel,95231,faridabad,suv,manual,1,823009.0,False,695399
6044,maruti swift,2012,diesel,96637,faridabad,hatchback,manual,2,379374.0,False,292399
6046,hyundai grand i10,2013,petrol,127420,faridabad,hatchback,manual,1,315399.0,False,311299
6048,maruti vitara brezza,2016,diesel,146339,faridabad,suv,manual,1,680984.0,False,585899
6049,maruti baleno,2019,petrol,13156,faridabad,hatchback,manual,1,619399.0,False,595999
6052,maruti alto,2009,petrol,55752,faridabad,hatchback,manual,1,177255.0,False,148099
6057,mahindra xuv500,2012,diesel,90241,faridabad,luxury suv,manual,1,523632.0,False,411399
6058,maruti celerio,2016,petrol & cng,129497,faridabad,hatchback,manual,1,446887.0,False,388299
6060,maruti celerio,2017,petrol,19584,faridabad,hatchback,manual,1,355242.0,False,354899
6061,maruti swift,2018,petrol,23224,faridabad,hatchback,manual,1,473870.0,False,462299
6062,maruti swift,2016,diesel,35253,faridabad,hatchback,manual,1,536386.0,False,436599
6065,renault kwid,2019,petrol,32015,faridabad,hatchback,manual,1,349099.0,False,338099
6066,maruti ignis,2017,petrol,37687,faridabad,hatchback,manual,1,484131.0,False,394099
6067,toyota innova,2013,diesel,46674,faridabad,suv,manual,1,794640.0,False,661899
6070,maruti vitara brezza,2019,diesel,22386,faridabad,suv,manual,1,835347.0,False,786999
6071,hyundai i20,2010,petrol,82874,faridabad,hatchback,manual,2,200012.0,False,194599
6072,mahindra thar,2019,diesel,5503,faridabad,suv,manual,1,934950.0,False,894499
6074,skoda superb,2012,petrol,84629,faridabad,luxury sedan,automatic,3,386539.0,False,380699
6076,ford ecosport,2013,diesel,89057,faridabad,suv,manual,1,422586.0,False,394199
6078,maruti swift dzire,2012,petrol,87048,faridabad,sedan,manual,1,377750.0,False,288999
6079,maruti ertiga,2014,petrol,81799,faridabad,suv,manual,1,451360.0,False,443899
6080,maruti swift,2014,diesel,117196,faridabad,hatchback,manual,1,389378.0,False,328599
6081,mahindra xuv500,2013,diesel,79920,faridabad,luxury suv,manual,1,490251.0,False,489599
6083,maruti eeco,2018,petrol & cng,76497,faridabad,suv,manual,1,403341.0,False,312699
6086,maruti sx4,2011,diesel,155467,faridabad,sedan,manual,1,230995.0,False,175899
6089,maruti swift dzire,2013,diesel,139528,faridabad,sedan,manual,1,436302.0,False,335399
6116,maruti alto k10,2017,petrol,5064,ghaziabad,hatchback,manual,1,417840.0,False,349199
6117,maruti ritz,2015,diesel,22091,ghaziabad,hatchback,manual,1,380899.0,False,369599
6121,hyundai grand i10,2014,petrol,44076,ghaziabad,hatchback,manual,2,459540.0,False,369499
6123,honda brio,2013,petrol,55463,ghaziabad,hatchback,manual,2,228918.0,False,219999
6125,renault kwid,2019,petrol,22226,ghaziabad,hatchback,manual,1,458587.0,False,360499
6126,hyundai elite i20,2017,petrol,26464,ghaziabad,hatchback,manual,2,497495.0,False,473999
6127,nissan terrano,2013,diesel,47811,ghaziabad,suv,manual,1,582863.0,False,490399
6128,renault duster,2013,diesel,47019,ghaziabad,suv,manual,1,522528.0,False,454499
6129,renault kwid,2016,petrol,20114,ghaziabad,hatchback,manual,1,333553.0,False,291399
6130,maruti ciaz,2017,petrol,41048,ghaziabad,sedan,manual,1,769151.0,False,609399
6133,maruti wagon r 1.0,2014,petrol,54909,ghaziabad,hatchback,manual,2,284099.0,False,274199
6134,hyundai verna,2015,diesel,63987,ghaziabad,sedan,manual,2,692496.0,False,559799
6135,maruti alto,2008,petrol,58267,ghaziabad,hatchback,manual,1,156325.0,False,115899
6137,volkswagen polo,2013,petrol,69745,ghaziabad,hatchback,manual,1,344851.0,False,288199
6138,maruti vitara brezza,2018,diesel,26212,ghaziabad,suv,manual,1,963956.0,False,791399
6140,maruti baleno,2015,diesel,61215,ghaziabad,hatchback,manual,1,578782.0,False,466099
6141,maruti a star,2009,petrol,74979,ghaziabad,hatchback,manual,2,210074.0,False,167599
6142,maruti alto k10,2010,petrol,94362,ghaziabad,hatchback,manual,2,193804.0,False,156199
6143,maruti ciaz,2015,diesel,86813,ghaziabad,sedan,manual,1,655980.0,False,541499
6144,toyota etios liva,2012,petrol,77552,ghaziabad,hatchback,manual,1,245799.0,False,242099
6145,volkswagen polo,2010,petrol,120582,ghaziabad,hatchback,manual,2,239807.0,False,210299
6146,maruti swift,2015,diesel,67081,ghaziabad,hatchback,manual,1,558461.0,False,438399
6147,hyundai i20,2012,diesel,79907,ghaziabad,hatchback,manual,2,357286.0,False,285499
6148,maruti swift dzire,2008,petrol,89412,ghaziabad,sedan,manual,2,226901.0,False,189399
6149,honda amaze,2013,diesel,98889,ghaziabad,sedan,manual,1,304600.0,False,259199
6152,maruti swift,2014,diesel,71382,ghaziabad,hatchback,manual,1,384999.0,False,371599
6153,volkswagen polo,2010,petrol,123572,ghaziabad,hatchback,manual,2,190199.0,False,184199
6154,honda amaze,2014,diesel,141685,ghaziabad,sedan,manual,1,379005.0,False,310499
6155,maruti swift dzire,2012,diesel,115770,ghaziabad,sedan,manual,1,390529.0,False,315299
6156,maruti swift,2013,diesel,144263,ghaziabad,hatchback,manual,2,361995.0,False,295599
6157,hyundai i20,2012,diesel,141069,ghaziabad,hatchback,manual,1,336019.0,False,294499
6158,honda city,2011,petrol,144078,ghaziabad,sedan,manual,1,365132.0,True,304599
6159,maruti vitara brezza,2016,diesel,101948,ghaziabad,suv,manual,1,658743.0,False,529999
6160,bmw 3 series,2014,diesel,62225,ghaziabad,luxury sedan,automatic,2,1542845.0,False,1517018
6161,maruti swift dzire,2012,diesel,127042,ghaziabad,sedan,manual,1,383247.0,False,287399
6162,toyota etios liva,2012,diesel,133608,ghaziabad,hatchback,manual,1,326356.0,False,249599
6163,mahindra xuv500,2015,diesel,120710,ghaziabad,luxury suv,manual,1,650540.0,True,639999
6164,hyundai verna,2014,diesel,109559,ghaziabad,sedan,manual,1,578169.0,False,482799
6165,hyundai elite i20,2015,diesel,143079,ghaziabad,hatchback,manual,1,549500.0,False,440199
6167,maruti vitara brezza,2018,diesel,114832,ghaziabad,suv,manual,1,812898.0,False,647599
6168,audi a6,2012,diesel,91533,ghaziabad,luxury sedan,automatic,2,1301935.0,False,1049792
6169,honda city,2010,petrol,22415,ghaziabad,sedan,manual,1,427506.0,False,344299
6170,maruti swift,2014,diesel,44528,ghaziabad,hatchback,manual,1,474011.0,False,378399
6171,maruti swift,2015,petrol,37327,ghaziabad,hatchback,manual,1,424918.0,False,419599
6172,maruti baleno,2015,petrol,33351,ghaziabad,hatchback,manual,1,609802.0,False,486199
6173,honda amaze,2014,diesel,38914,ghaziabad,sedan,manual,1,337299.0,False,335799
6174,ford figo aspire,2015,petrol,28775,ghaziabad,sedan,manual,1,413820.0,False,412799
6176,maruti dzire,2019,petrol,13075,ghaziabad,sedan,manual,1,801338.0,False,641999
6178,maruti alto k10,2012,petrol,63678,ghaziabad,hatchback,manual,1,270060.0,False,215799
6180,maruti ritz,2012,petrol,39650,ghaziabad,hatchback,manual,1,312399.0,False,311699
6181,hyundai i10,2008,petrol,94707,ghaziabad,hatchback,manual,1,188831.0,False,157099
6182,maruti swift,2008,petrol,76422,ghaziabad,hatchback,manual,2,233332.0,False,204499
6183,hyundai verna,2013,diesel,73501,ghaziabad,sedan,manual,1,498630.0,False,433699
6185,honda city,2010,petrol,87756,ghaziabad,sedan,manual,1,449125.0,False,358599
6187,maruti alto 800,2017,petrol & cng,56807,ghaziabad,hatchback,manual,1,345393.0,False,302199
6188,ford ecosport,2017,diesel,73743,ghaziabad,suv,manual,1,722580.0,False,714899
6192,maruti wagon r 1.0,2013,petrol,95840,ghaziabad,hatchback,manual,1,313306.0,False,253499
6193,honda amaze,2015,diesel,108988,ghaziabad,sedan,manual,1,421410.0,False,348599
6194,hyundai grand i10,2015,diesel,70872,ghaziabad,hatchback,manual,1,383535.0,False,352399
6196,toyota fortuner,2012,diesel,121632,ghaziabad,luxury suv,automatic,1,1288748.0,False,1147459
6197,maruti alto,2010,petrol,29166,ghaziabad,hatchback,manual,1,161741.0,False,161199
6198,maruti alto,2020,petrol,3639,ghaziabad,hatchback,manual,1,344847.0,False,322099
6199,maruti swift,2012,petrol,31999,ghaziabad,hatchback,manual,1,394760.0,True,310799
6202,maruti celerio,2017,petrol,8433,ghaziabad,hatchback,automatic,1,418825.0,False,404699
6203,hyundai grand i10,2014,petrol,23794,ghaziabad,hatchback,manual,2,386352.0,False,307599
6204,hyundai i10,2011,petrol,17407,ghaziabad,hatchback,manual,1,323462.0,False,247499
6205,hyundai eon,2013,petrol,11048,ghaziabad,hatchback,manual,1,279622.0,False,223499
6207,maruti eeco,2020,petrol,5445,ghaziabad,suv,manual,1,508452.0,False,384599
6209,maruti swift dzire,2012,petrol,53422,ghaziabad,sedan,manual,1,363867.0,False,283399
6210,hyundai i10,2011,petrol,41648,ghaziabad,hatchback,manual,1,238199.0,False,229799
6213,maruti baleno,2018,petrol,11025,ghaziabad,hatchback,manual,1,601769.0,False,575299
6214,honda city,2010,petrol,54826,ghaziabad,sedan,manual,1,320474.0,False,308899
6215,maruti swift,2017,petrol,29989,ghaziabad,hatchback,manual,1,511539.0,False,415299
6216,maruti alto 800,2016,petrol & cng,34760,ghaziabad,hatchback,manual,2,309934.0,False,232499
6218,maruti celerio,2014,petrol & cng,44911,ghaziabad,hatchback,automatic,1,464053.0,False,359599
6219,maruti ertiga,2012,diesel,27242,ghaziabad,suv,manual,1,490684.0,False,440299
6220,maruti swift,2018,petrol,22459,ghaziabad,hatchback,manual,1,519327.0,False,495599
6221,maruti wagon r 1.0,2011,petrol & cng,60621,ghaziabad,hatchback,manual,1,286981.0,False,227399
6222,mahindra tuv300,2015,diesel,26118,ghaziabad,suv,automatic,2,690872.0,False,544799
6223,hyundai i10,2011,petrol,55874,ghaziabad,hatchback,manual,1,271634.0,False,227899
6226,audi q3,2014,diesel,13800,ghaziabad,luxury suv,automatic,1,1451138.0,False,1414199
6228,toyota innova crysta,2017,diesel,43641,ghaziabad,suv,manual,1,1347936.0,False,1294599
6233,jeep compass,2017,diesel,46533,ghaziabad,luxury suv,manual,2,1527997.0,False,1226744
6234,toyota etios liva,2012,diesel,69430,ghaziabad,hatchback,manual,1,306820.0,False,258699
6235,maruti eeco,2018,petrol & cng,49286,ghaziabad,suv,manual,1,322722.0,False,305299
6236,hyundai i20,2012,diesel,77969,ghaziabad,hatchback,manual,1,335618.0,False,274599
6237,maruti swift,2015,diesel,81468,ghaziabad,hatchback,manual,1,540742.0,False,444599
6240,honda city,2012,petrol,98344,ghaziabad,sedan,manual,1,354500.0,False,353699
6241,hyundai elite i20,2016,diesel,76651,ghaziabad,hatchback,manual,1,455277.0,False,436399
6242,maruti eeco,2018,petrol & cng,41721,ghaziabad,suv,manual,1,434418.0,False,374299
6243,honda amaze,2014,petrol,71800,ghaziabad,sedan,manual,1,388414.0,False,323299
6244,ssangyong rexton,2014,diesel,89990,ghaziabad,luxury suv,manual,1,621119.0,False,595799
6245,maruti vitara brezza,2018,diesel,74994,ghaziabad,suv,manual,1,725104.0,False,607799
6246,mahindra tuv300,2015,diesel,75863,ghaziabad,suv,manual,1,611443.0,False,523599
6248,bmw 3 series,2015,diesel,59109,ghaziabad,luxury sedan,automatic,1,1559589.0,False,1469199
6250,hyundai creta,2016,diesel,94738,ghaziabad,suv,manual,1,975946.0,False,762099
6252,maruti alto,2007,petrol,94734,ghaziabad,hatchback,manual,2,126225.0,False,92499
6253,maruti swift,2013,diesel,107134,ghaziabad,hatchback,manual,1,392730.0,False,305299
6254,mahindra xuv500,2015,diesel,102722,ghaziabad,luxury suv,manual,1,903133.0,False,706299
6256,renault duster,2012,diesel,125269,ghaziabad,suv,manual,1,330810.0,False,279499
6265,maruti ignis,2020,petrol,7770,ghaziabad,hatchback,manual,1,456000.0,False,432099
6266,renault kwid,2019,petrol,5965,ghaziabad,hatchback,manual,1,516320.0,False,393299
6268,hyundai i10,2010,petrol & cng,79091,ghaziabad,hatchback,manual,1,180155.0,False,141899
